SourceSystem,FinanceTableOrder,FinanceSchemaName,FinanceTableName,ActionKey,ActionStepKey,FieldKey,FieldName,PHC_Enabled,Enabled,PrimaryKey,FieldType,FieldLength,FieldPrecision,FieldScale,DsnFieldName,Nullable,Default,FormatConvert,CompKey
BHG_DR,14,pats,tbl_ClientDemo2,1,2,67,cltnursenote,1,1,NULL,varchar,-1,0,0,NurseNotes,1,NULL,NULL,1-2-067
BHG_DR,14,pats,tbl_ClientDemo2,1,2,68,cltPANEL,1,1,NULL,varchar,100,0,0,Panel,1,NULL,NULL,1-2-068
BHG_DR,14,pats,tbl_ClientDemo2,1,2,69,cltPAYDAY,1,1,NULL,varchar,50,0,0,PayDay,1,NULL,NULL,1-2-069
BHG_DR,14,pats,tbl_ClientDemo2,1,2,70,cltEmpStatus,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-070
BHG_DR,14,pats,tbl_ClientDemo2,1,2,71,cltFingerPrint1,0,0,NULL,varbinary,-1,0,0,FingerPrint1,1,NULL,NULL,1-2-071
BHG_DR,14,pats,tbl_ClientDemo2,1,2,72,cltFingerPrint2,0,0,NULL,varbinary,-1,0,0,FingerPrint2,1,NULL,NULL,1-2-072
BHG_DR,14,pats,tbl_ClientDemo2,1,2,73,clt911Name,1,1,NULL,varchar,50,0,0,Clt911Name,1,NULL,NULL,1-2-073
BHG_DR,14,pats,tbl_ClientDemo2,1,2,74,clt911PH,1,1,NULL,varchar,50,0,0,Clt911Ph,1,NULL,NULL,1-2-074
BHG_DR,14,pats,tbl_ClientDemo2,1,2,75,clt911Relation,1,1,NULL,varchar,50,0,0,Clt911Relation,1,NULL,NULL,1-2-075
BHG_DR,14,pats,tbl_ClientDemo2,1,2,76,cltHolidayPickup,1,1,NULL,bit,1,1,0,HolidayPickup,1,NULL,NULL,1-2-076
BHG_DR,14,pats,tbl_ClientDemo2,1,2,77,cltPregEDC,0,0,NULL,date,3,10,0,NULL,1,NULL,NULL,1-2-077
BHG_DR,14,pats,tbl_ClientDemo2,1,2,78,cltSuffix,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-078
BHG_DR,14,pats,tbl_ClientDemo2,1,2,79,ddapid,1,1,NULL,bigint,8,19,0,ddaPid,1,NULL,NULL,1-2-079
BHG_DR,14,pats,tbl_ClientDemo2,1,2,80,provclt,1,1,NULL,bigint,8,19,0,ProvClient,1,NULL,NULL,1-2-080
BHG_DR,14,pats,tbl_ClientDemo2,1,2,81,provcltID,1,1,NULL,bigint,8,19,0,ProvClientID,1,NULL,NULL,1-2-081
BHG_DR,14,pats,tbl_ClientDemo2,1,2,82,cltBackFee,1,1,NULL,money,8,19,4,BackFee,1,NULL,NULL,1-2-082
BHG_DR,14,pats,tbl_ClientDemo2,1,2,83,cltCounty,0,0,NULL,varchar,75,0,0,NULL,1,NULL,NULL,1-2-083
BHG_DR,14,pats,tbl_ClientDemo2,1,2,84,isSalesForceSync,0,1,NULL,int,4,10,0,isSalesForceSync,1,NULL,NULL,1-2-084
BHG_DR,14,pats,tbl_ClientDemo2,1,2,85,salesForceId,0,1,NULL,varchar,500,0,0,SalesForceID,1,NULL,NULL,1-2-085
